Date,SKEW
1991-06-28,114.98
1991-06-27,118.29
1991-06-26,116.36
1991-06-25,117.0
1991-06-24,115.96
1991-06-21,124.86
1991-06-20,119.72
1991-06-19,118.7
1991-06-18,116.71
1991-06-17,116.07
1991-06-14,121.08
1991-06-13,116.36
1991-06-12,115.11
1991-06-11,113.45
1991-06-10,112.37
1991-06-07,113.52
1991-06-06,112.28
1991-06-05,111.76
1991-06-04,114.51
1991-06-03,115.62
1991-05-31,117.2
1991-05-30,116.11
1991-05-29,120.96
1991-05-28,122.33
1991-05-24,116.19
1991-05-23,115.98
1991-05-22,116.29
1991-05-21,116.61
1991-05-20,116.42
1991-05-17,117.32
1991-05-16,117.07
1991-05-15,116.98
1991-05-14,115.69
1991-05-13,117.42
1991-05-10,113.66
1991-05-09,114.01
1991-05-08,113.96
1991-05-07,111.53
1991-05-06,112.86
1991-05-03,110.58
1991-05-02,111.43
1991-05-01,110.9
1991-04-30,109.06
1991-04-29,108.57
1991-04-26,108.51
1991-04-25,107.9
1991-04-24,107.09
1991-04-23,106.68
1991-04-22,105.82
1991-04-19,105.7
1991-04-18,106.57
1991-04-17,123.42
1991-04-16,122.71
1991-04-15,118.66
1991-04-12,116.64
1991-04-11,105.74
1991-04-10,109.56
1991-04-09,109.05
1991-04-08,104.12
1991-04-05,108.51
1991-04-04,109.35
1991-04-03,108.82
1991-04-02,109.35
1991-04-01,105.75
1991-03-28,105.67
1991-03-27,103.53
1991-03-26,106.65
1991-03-25,104.07
1991-03-22,103.4
1991-03-21,101.31
1991-03-20,102.81
1991-03-19,101.23
1991-03-18,103.53
1991-03-15,102.73
1991-03-14,101.79
1991-03-13,131.94
1991-03-12,125.66
1991-03-11,123.92
1991-03-08,118.51
1991-03-07,118.56
1991-03-06,119.4
1991-03-05,122.89
1991-03-04,117.93
1991-03-01,116.36
1991-02-28,116.37
1991-02-27,117.38
1991-02-26,108.57
1991-02-25,114.76
1991-02-22,114.92
1991-02-21,113.82
1991-02-20,114.96
1991-02-19,112.38
1991-02-15,118.94
1991-02-14,120.58
1991-02-13,123.69
1991-02-12,121.19
1991-02-11,121.53
1991-02-08,121.05
1991-02-07,121.24
1991-02-06,121.1
1991-02-05,123.92
1991-02-04,123.21
1991-02-01,121.25
1991-01-31,121.65
1991-01-30,127.44
1991-01-29,122.53
1991-01-28,122.91
1991-01-25,124.2
1991-01-24,121.9
1991-01-23,118.15
1991-01-22,117.94
1991-01-21,122.41
1991-01-18,125.61
1991-01-17,121.72
1991-01-16,115.85
1991-01-15,112.71
1991-01-14,112.38
1991-01-11,114.58
1991-01-10,117.28
1991-01-09,114.26
1991-01-08,116.76
1991-01-07,118.12
1991-01-04,121.95
1991-01-03,122.76
1991-01-02,121.35
1990-12-31,126.57
1990-12-28,127.59
1990-12-27,124.79
1990-12-26,127.3
1990-12-24,121.29
1990-12-21,129.61
1990-12-20,122.35
1990-12-19,126.31
1990-12-18,123.99
1990-12-17,120.45
1990-12-14,122.14
1990-12-13,122.57
1990-12-12,128.57
1990-12-11,125.98
1990-12-10,125.1
1990-12-07,124.43
1990-12-06,126.31
1990-12-05,127.38
1990-12-04,124.37
1990-12-03,122.24
1990-11-30,122.65
1990-11-29,117.71
1990-11-28,120.15
1990-11-27,119.45
1990-11-26,118.33
1990-11-23,116.37
1990-11-21,119.28
1990-11-20,118.28
1990-11-19,121.28
1990-11-16,119.97
1990-11-15,116.97
1990-11-14,117.02
1990-11-13,116.1
1990-11-12,115.57
1990-11-09,117.11
1990-11-08,114.66
1990-11-07,114.59
1990-11-06,114.47
1990-11-05,114.48
1990-11-02,115.29
1990-11-01,112.53
1990-10-31,113.97
1990-10-30,113.42
1990-10-29,112.35
1990-10-26,111.79
1990-10-25,114.75
1990-10-24,116.17
1990-10-23,115.13
1990-10-22,116.11
1990-10-19,117.56
1990-10-18,114.65
1990-10-17,111.74
1990-10-16,111.07
1990-10-15,112.35
1990-10-12,111.92
1990-10-11,109.78
1990-10-10,110.65
1990-10-09,112.8
1990-10-08,116.49
1990-10-05,117.23
1990-10-04,116.16
1990-10-03,115.6
1990-10-02,116.81
1990-10-01,116.56
1990-09-28,113.24
1990-09-27,112.85
1990-09-26,114.76
1990-09-25,115.72
1990-09-24,111.3
1990-09-21,118.22
1990-09-20,115.88
1990-09-19,116.48
1990-09-18,117.49
1990-09-17,116.8
1990-09-14,119.03
1990-09-13,116.91
1990-09-12,118.28
1990-09-11,119.16
1990-09-10,118.77
1990-09-07,117.82
1990-09-06,116.98
1990-09-05,119.88
1990-09-04,119.92
1990-08-31,119.48
1990-08-30,116.74
1990-08-29,118.63
1990-08-28,117.9
1990-08-27,117.69
1990-08-24,113.42
1990-08-23,110.92
1990-08-22,112.49
1990-08-21,114.52
1990-08-20,118.36
1990-08-17,117.36
1990-08-16,117.18
1990-08-15,120.04
1990-08-14,120.52
1990-08-13,119.34
1990-08-10,123.01
1990-08-09,128.9
1990-08-08,125.19
1990-08-07,119.09
1990-08-06,114.65
1990-08-03,119.6
1990-08-02,110.08
1990-08-01,131.01
1990-07-31,132.07
1990-07-30,132.44
1990-07-27,127.62
1990-07-26,131.0
1990-07-25,130.85
1990-07-24,127.61
1990-07-23,127.13
1990-07-20,109.71
1990-07-19,137.94
1990-07-18,133.75
1990-07-17,107.65
1990-07-16,108.65
1990-07-13,109.33
1990-07-12,109.71
1990-07-11,107.84
1990-07-10,105.19
1990-07-09,106.5
1990-07-06,107.27
1990-07-05,105.08
1990-07-03,107.62
1990-07-02,108.16
1990-06-29,107.31
1990-06-28,107.42
1990-06-27,106.54
1990-06-26,104.65
1990-06-25,106.8
1990-06-22,139.62
1990-06-21,142.57
1990-06-20,139.12
1990-06-19,136.21
1990-06-18,133.31
1990-06-15,138.31
1990-06-14,132.45
1990-06-13,131.51
1990-06-12,132.61
1990-06-11,132.14
1990-06-08,122.13
1990-06-07,123.99
1990-06-06,121.45
1990-06-05,121.22
1990-06-04,122.78
1990-06-01,119.33
1990-05-31,120.21
1990-05-30,119.88
1990-05-29,122.18
1990-05-25,111.93
1990-05-24,117.3
1990-05-23,118.8
1990-05-22,124.88
1990-05-21,127.35
1990-05-18,124.68
1990-05-17,121.95
1990-05-16,125.7
1990-05-15,125.1
1990-05-14,123.12
1990-05-11,119.51
1990-05-10,119.5
1990-05-09,117.27
1990-05-08,117.83
1990-05-07,117.22
1990-05-04,116.35
1990-05-03,114.27
1990-05-02,128.49
1990-05-01,111.99
1990-04-30,110.49
1990-04-27,118.84
1990-04-26,124.51
1990-04-25,127.03
1990-04-24,124.56
1990-04-23,120.03
1990-04-20,120.88
1990-04-19,120.77
1990-04-18,122.74
1990-04-17,131.24
1990-04-16,126.05
1990-04-12,121.52
1990-04-11,108.87
1990-04-10,119.09
1990-04-09,117.6
1990-04-06,114.91
1990-04-05,114.42
1990-04-04,114.13
1990-04-03,117.63
1990-04-02,126.46
1990-03-30,111.33
1990-03-29,131.2
1990-03-28,133.51
1990-03-27,135.33
1990-03-26,129.9
1990-03-23,130.76
1990-03-22,129.8
1990-03-21,132.58
1990-03-20,134.2
1990-03-19,138.69
1990-03-16,136.73
1990-03-15,133.02
1990-03-14,131.82
1990-03-13,128.07
1990-03-12,129.69
1990-03-09,125.6
1990-03-08,124.46
1990-03-07,121.08
1990-03-06,124.86
1990-03-05,124.24
1990-03-02,126.44
1990-03-01,123.96
1990-02-28,123.1
1990-02-27,131.45
1990-02-26,130.69
1990-02-23,125.82
1990-02-22,124.8
1990-02-21,129.17
1990-02-20,126.47
1990-02-16,136.61
1990-02-15,139.07
1990-02-14,131.55
1990-02-13,133.06
1990-02-12,126.99
1990-02-09,126.06
1990-02-08,124.87
1990-02-07,123.35
1990-02-06,120.3
1990-02-05,121.22
1990-02-02,132.53
1990-02-01,129.53
1990-01-31,128.22
1990-01-30,120.91
1990-01-29,124.6
1990-01-26,122.76
1990-01-25,124.33
1990-01-24,128.75
1990-01-23,117.94
1990-01-22,118.95
1990-01-19,129.31
1990-01-18,131.14
1990-01-17,123.03
1990-01-16,120.62
1990-01-15,116.16
1990-01-12,116.78
1990-01-11,107.48
1990-01-10,120.82
1990-01-09,119.82
1990-01-08,124.12
1990-01-05,121.27
1990-01-04,122.62
1990-01-03,123.34
1990-01-02,126.09
